entropy_loss  policy_gradient_loss  value_loss learning_rate
-1.2029371961951256  -0.00403019983205013  0.0011165516234541428  0.0009951872
-1.1806471794843674  -0.004732681956375018  0.003820276536862366  0.0009950848
-1.1778137996792792  -0.006908204482169822  0.0023000777546258178  0.0009949824
-1.1767982214689254  -0.005006614729063585  0.00382353833047091  0.00099488
-1.1677217215299607  -0.0029753062961390244  0.003004667206550948  0.0009947776
-1.1525956436991691  -0.0037099867651704697  0.0011077149687480415  0.0009946752
-1.131400391459465  -0.0018650439160410315  0.002762616486143088  0.0009945728
-1.125917138159275  -0.007529912330210209  0.001177712157550559  0.0009944704
-1.1012264341115952  -0.006134445947827772  0.0011034149621991674  0.000994368
-1.0706620290875435  -0.005564559926278889  0.003511028829962015  0.0009942656
-1.0658468753099442  -0.0066328315413556995  0.001937750658544246  0.0009941632
-1.0600860685110092  -0.004553851071977988  0.003180145062651718  0.0009940608
-1.0374992832541465  -0.007385572139173746  0.005971793996286579  0.0009939584
-1.0152857169508933  -0.0037546941661275924  0.002693001525767613  0.000993856
-0.9884653314948082  -0.005757893424015492  0.0030610694506322035  0.0009937536
-0.9786145895719528  -0.005963379703462124  0.0016623467396129853  0.0009936512
-0.9757492445409298  -0.005069985886802897  0.0023981123093108183  0.0009935488
-0.9774788454174995  -0.005217857600655407  0.0018340870177780745  0.0009934464
-0.9956926941871643  -0.004235838243039325  0.001981407025596127  0.000993344
-1.0242221102118492  -0.0058142100693658  0.0026298873679479586  0.0009932416
-1.029329140484333  -0.00746700877789408  0.002203958831887576  0.0009931392
-1.0231024354696274  -0.006157544412417337  0.001838175320881419  0.0009930368000000001
-1.0203328251838684  -0.005307399854063988  0.005511945774924243  0.0009929344
-1.023038800060749  -0.00025223627453669907  0.006113894666486886  0.0009928320000000001
-1.0171736910939218  -0.006107838969910517  0.0012941099707859394  0.0009927296
-0.9865916796028614  -0.0037873493740335105  0.001955169329448836  0.0009926272000000001
-0.9669257678091526  -0.005428170470986515  0.008453841489972547  0.0009925248000000001
-0.9334756083786487  -0.0018716957420110703  0.0021229689362371575  0.0009924224
-0.9244777679443359  -0.0035051333077717574  0.0026564479296212083  0.00099232
-0.9183476164937019  -0.005293803877430036  0.004386315017472953  0.0009922176
-0.8907640896737575  -0.002006825862918049  0.0032152789695828687  0.0009921152
-0.8702974431216717  -0.001526715388172306  0.001900835951892077  0.0009920128
-0.8448309600353241  -0.0007889399916166439  0.31706714127212765  0.0009919104
-0.8231472738087178  -0.003643952641868964  0.11557971956208349  0.000991808
-0.8117261879146099  -0.0020313495886512102  0.2220343486405909  0.0009917056
-0.8179721534252167  -0.002764232404297218  0.07313402474392205  0.0009916032
-0.8350084498524666  -0.00252145390259102  0.1564472838304937  0.0009915008
-0.8638082042336463  -0.011273597355466337  0.01159052296425216  0.0009913984
-0.8806991323828697  -0.0029555664164945482  0.016071696663857438  0.000991296
-0.8605648592114449  -0.009443320974241942  0.0031943302717991175  0.0009911936
-0.8547297857701779  -0.0036138830182608217  0.0028763845686626153  0.0009910912
-0.8502866059541703  -0.0011239329469390213  0.06372823275160044  0.0009909888
-0.8376222752034664  -0.0047331259935162965  0.01167527452489594  0.0009908864
-0.8436316959559917  -0.0026771959383040667  0.004820240232947981  0.000990784
-0.8419750347733498  -0.0025976588251069186  0.06426233034580946  0.0009906816
-0.8344528473913669  -0.006605466047767549  0.008507129132340197  0.0009905792
-0.8510145410895348  0.0030777892796322705  0.24002863438799976  0.0009904768000000002
-0.8300677612423897  -0.006808035360882059  0.007931622094474733  0.0009903744
-0.8101554185152053  -0.007431654207175597  0.0024557250442740043  0.0009902720000000002
-0.8303045727312565  -0.003781728202011436  0.02502610077499412  0.0009901696
-0.8183391727507114  -0.005173409346025437  0.002855242781515699  0.0009900672000000001
-0.7860026463866234  -0.005214772268664092  0.004876005213009194  0.0009899648
-0.7788718998432159  -0.00878705878276378  0.008439001561782788  0.0009898624000000001
-0.7785329252481461  -0.004936811205698177  0.0030997332753031513  0.00098976
-0.7798724092543126  -0.006331411597784609  0.004794960808067117  0.0009896576000000001
-0.7686998017132283  -0.008023767557460815  0.003837766425567679  0.0009895551999999999
-0.7443240776658058  -0.0030346873681992292  0.00388565538887633  0.0009894528
-0.7217101909220218  -0.003341622679727152  0.005505279952194542  0.0009893504
-0.6828306503593922  -0.005761031457222998  0.003651208799419692  0.000989248
-0.6565795637667179  -0.005980986938811839  0.003531555772133288  0.0009891456
-0.6447665557265282  -0.007083503526519053  0.003986775939119979  0.0009890432
-0.637353952974081  -0.006851947220275179  0.0033259834694035818  0.0009889408
-0.6320318646728993  -0.003892450567218475  0.005404492317757104  0.0009888384
-0.6163942448794841  -0.0038558847038075326  0.0026306809202651495  0.000988736
-0.5992367766797543  -0.00967863504192792  0.007061861478723586  0.0009886336
-0.6100180141627789  -0.0024605211045127364  0.0114291410864098  0.0009885312
-0.6330388642847538  -0.0034455700020771473  0.01137827790225856  0.0009884288
-0.6213973224163055  -0.004888596187811345  0.004510525190562475  0.0009883264
-0.6082741849124431  -0.004651270090835169  0.0023054125827911775  0.000988224
-0.6268350571393967  -0.005419618869200349  0.004017535192542709  0.0009881216
-0.6228723123669624  -0.00468935125390999  0.005190132799907587  0.0009880192
-0.5955632902681828  -0.004046010796446353  0.002270867667539278  0.0009879168
-0.5874217830598354  -0.007821774459443986  0.014939689933089539  0.0009878144
-0.568157459795475  -0.0036315988341812044  0.29244887754321097  0.000987712
-0.5729418292641639  -0.004304161190520972  0.03277357813203707  0.0009876096
-0.5998151406645775  -0.004236765502719208  0.0037337462228606453  0.0009875072
-0.5839273579418659  -0.014152284822193906  0.0028456503539928237  0.0009874048
-0.553990276902914  -0.009014177054632455  0.1918703260831535  0.0009873024000000002
-0.5571544885635376  -0.00807429415290244  0.02141132251708768  0.0009872
-0.6064910843968392  -0.006726185284787789  0.016768435994163156  0.0009870976000000001
-0.6466729752719402  -0.005099291721126065  0.01258533977670595  0.0009869952
-0.6556019395589828  -0.005389308044686914  0.008274769011768513  0.0009868928000000001
-0.6572723232209683  -0.004372769163455814  0.008736210540519096  0.0009867904
-0.6464978642761707  -0.000591977289877832  0.004800300048373174  0.000986688
-0.6541228361427784  -0.006555938464589417  0.0029517736125853843  0.0009865855999999999
-0.6834304690361023  -0.007215649826684966  0.009123319611535407  0.0009864832
-0.6647327400743961  -0.0019335877906996757  0.035181246645515786  0.0009863807999999999
-0.6374491147696972  -0.005871054442832246  0.0019605558141847722  0.0009862784
-0.6423817113041878  -0.005992698593763635  0.0070280721905874085  0.000986176
-0.62270892187953  -0.0029496939270757137  0.006014845852041617  0.0009860736
-0.621117364615202  -0.0072640837111976  0.0030987142763478914  0.0009859712
-0.6210106708109379  -0.0026557158038485796  0.005880127849377459  0.0009858688
-0.6014642424881458  -0.005316609522560611  0.004746748540492262  0.0009857664
-0.5777514018118382  -0.0016479634999996052  0.009561113665404264  0.000985664
-0.5765905164182186  -0.005426260485546663  0.00266861026029801  0.0009855616
-0.5539635382592678  -0.004775395966134965  0.00478843398304889  0.0009854592
-0.544485355168581  -0.001717938727233559  0.007537835577386432  0.0009853568
-0.5850888639688492  -0.005949396290816367  0.0036505943862721324  0.0009852544
-0.5986111380159855  -0.006175174366217106  0.00473084874683991  0.000985152
-0.5827203601598739  -0.005129221518291161  0.007510009998804889  0.0009850496
-0.5731483682990074  -0.007674535672413186  0.0042794724024133755  0.0009849472
-0.5685309313237668  -0.00484005925245583  0.006074141576391412  0.0009848448
-0.573785538226366  -0.0044436530850362034  0.008235920267179609  0.0009847424
-0.5631858207285404  -0.004428380250465125  0.003492180495413777  0.00098464
-0.5879548996686935  -0.004927124749519863  0.013188285875367  0.0009845376
-0.608855950832367  -0.004249389783944934  0.004833377771865344  0.0009844352
-0.5993914879858494  -0.006024269590852782  0.007704709903919138  0.0009843328
-0.5809014707803726  -0.004317250731401145  0.003938267024204833  0.0009842304
-0.5928747154772281  -0.003677386516937986  0.0016740509610826849  0.0009841280000000001
-0.5877700164914131  -0.003472287062322721  0.20116025584284217  0.0009840256000000001
-0.5542604185640811  -0.0008814352448098361  0.06220262055285275  0.0009839232000000001
-0.5537917450070381  0.00046441279700957237  0.2893411221448332  0.0009838208
-0.5632857739925384  -0.000140763254603371  0.1480195672251284  0.0009837184
-0.5593336626887322  -0.005568957480136305  0.004358129457978066  0.000983616
-0.5645603530108929  -0.0030657088791485876  0.00450289229338523  0.0009835136
-0.5830655165016652  -0.0037845222919713705  0.16095933383330702  0.0009834112
-0.6225832395255566  -0.0030486231436952947  0.1699692567344755  0.0009833088
-0.6545537799596787  -0.006406330157187767  0.06112701056990773  0.0009832064
-0.6658134922385216  -0.0038493504747748376  0.06487505852710455  0.000983104
-0.6367773160338401  -0.003081361058866605  0.004678515150590101  0.0009830016
-0.6299204453825951  -0.004463176606805064  0.004934897626662859  0.0009828992
-0.6448498666286469  -0.0027936640311963857  0.1578968431800604  0.0009827968
-0.6454277083277702  -0.007654479227494448  0.17851864981930704  0.0009826944
-0.6442243754863739  -0.0036776142253074793  0.09349831102881581  0.000982592
-0.6529183141887188  -0.0025104708736762406  0.10853216369869187  0.0009824896
-0.6360109023749828  -0.006258216500282287  0.004067861034127418  0.0009823872
-0.6252996608614921  -0.004075329686747864  0.013205417897552252  0.0009822848
-0.6407951220870018  -0.0020382191782118753  0.11194083266891539  0.0009821824
-0.6502728559076786  -0.004057345702312887  0.03208081340417266  0.00098208
-0.6439725063741207  -0.0027341411681845785  0.009721138945315034  0.0009819776
-0.638951176404953  -0.00565204126178287  0.005335687188926385  0.0009818752
-0.6475432924926281  -0.004930125887040049  0.013229719921946525  0.0009817728
-0.6359396383166314  -0.006390166559140198  0.005791065115772653  0.0009816704000000002
-0.6082406096160412  -0.005453216604655609  0.006804909029597184  0.000981568
-0.5936281502246856  -0.001133772183675319  0.011216424984741024  0.0009814656000000001
-0.5752047717571258  -0.005706902779638767  0.0060069900951930325  0.0009813632
-0.5398930110037327  -0.0013068866333924233  0.022677884742734022  0.0009812608000000001
-0.5173352770507336  -0.004545874602627009  0.013952472206437961  0.0009811584
-0.48009844347834585  -0.005286887963302433  0.0049313585910567784  0.0009810560000000001
-0.4408065065741539  -0.006425383687019348  0.007098593722912483  0.0009809536
-0.4266780197620392  -0.0029421663843095303  0.017677740223007277  0.0009808512
-0.41946432143449786  -0.003868459287332371  0.0024875327546396873  0.0009807488
-0.42374875098466874  -0.006058199290418997  0.008364759461255745  0.0009806464
-0.46256116181612017  -0.0045937879069242625  0.004052764390507946  0.000980544
-0.4578020416200161  -0.0038249792414717376  0.008329673545085825  0.0009804416
-0.44159535095095637  -0.005188692145748064  0.0042296967876609415  0.0009803392
-0.44145576283335686  -0.0046849671081872655  0.003283709006063873  0.0009802368
-0.4644773341715336  -0.007701462326804176  0.00922103838820476  0.0009801344
-0.4770354174077511  -0.002626472362317145  0.007444511436915491  0.000980032
-0.4649306111037731  -0.004308028781088069  0.002703285989264259  0.0009799296
-0.4404167331755161  -0.004452289908658713  0.004070031480659963  0.0009798272
-0.4185982011258602  -0.0015626304666511714  0.012684776569949463  0.0009797248
-0.4060479402542114  -0.005637216748436913  0.004673964771791361  0.0009796224
-0.3956245809793472  -0.005730167357251048  0.009314270233153366  0.00097952
-0.4335897296667099  -0.005700783204520121  0.005037234438350424  0.0009794176
-0.45668297335505487  -0.008258131513139233  0.004602704762510257  0.0009793152
-0.4597955971956253  -0.0026026182516943664  0.007917683818959631  0.0009792128
-0.4521633625030518  -0.0061392767704091964  0.004751098777342122  0.0009791104
-0.444211994856596  -0.002419364789966494  0.09945451081730425  0.000979008
-0.4494579002261162  -0.004140606237342581  0.005813198944088072  0.0009789056000000002
-0.4571271903812885  -0.00188624911243096  0.2949440007098019  0.0009788032
-0.4678001880645752  -0.00286554190388415  0.019395290629472584  0.0009787008000000002
-0.44090594723820686  -0.0037232284375932068  0.007911147509003059  0.0009785984
-0.4200675249099731  -0.006335668859537691  0.0043625682446872815  0.0009784960000000001
-0.3997560665011406  -0.00561994644231163  0.00404430396592943  0.0009783936
-0.36968778669834135  -0.007220194872934372  0.004710688299383037  0.0009782912000000001
-0.37180171012878416  -0.0029443159641232342  0.004584180914389435  0.0009781888
-0.3865069761872292  -0.004291939205722883  0.003604387577433954  0.0009780864000000001
-0.36885180324316025  -0.0025703646300826223  0.17212900242302567  0.0009779839999999999
-0.3273800015449524  -0.004877985769417137  0.01904229971987661  0.0009778816
-0.3097255676984787  -0.008518812921829521  0.020090526313288136  0.0009777792
-0.31143808811903  -0.0015700404648669064  0.005849416392447892  0.0009776768
-0.29011324644088743  -0.0025390965514816345  0.009047734514751937  0.0009775744
-0.2780060350894928  -0.005114892206620425  0.016219215700402856  0.000977472
-0.2573110595345497  -0.016788035730132832  0.01123145987803582  0.0009773696
-0.2299797534942627  0.0015581070736516267  0.007335893574054353  0.0009772672
-0.20478913336992263  -0.0017500589485280216  0.006294926536793355  0.0009771648
-0.1939859002828598  0.00043275464850012213  0.007558912859531119  0.0009770624
-0.1880799025297165  -0.003832105832407251  0.0014558809005393413  0.00097696
-0.18858515471220016  0.0004145036917179823  0.007072942290687933  0.0009768576
-0.2087786853313446  -0.0007956398592796176  0.1636536696460098  0.0009767552
-0.21505583822727203  0.0002985126513522118  0.008326375938486308  0.0009766528
-0.1972386747598648  -0.0003988367738202214  0.21040440639480948  0.0009765504000000001
-0.18074799329042435  -0.0004593983932863921  0.04069342068396509  0.000976448
-0.15867412984371185  0.0006770929670892656  0.01040695607662201  0.0009763456000000001
-0.1387372776865959  -0.005496812256751582  0.0067617555556353185  0.0009762432
-0.14672748297452926  -0.005558352038497106  0.07027384414104745  0.0009761408000000001
-0.1398968756198883  -0.005493798002135009  0.004467666387790814  0.0009760384
-0.13685170710086822  0.0002848686242941767  0.04079908545827493  0.0009759360000000001
-0.13995369374752045  -0.005978554341709241  0.005403933084744494  0.0009758335999999999
-0.1515458732843399  -0.006495785171864554  0.011625331203686074  0.0009757312
-0.1994214713573456  -0.0072753271786496045  0.008691374212503433  0.0009756288
-0.20997229665517808  -0.005152983096195385  0.021197901980485767  0.0009755264
-0.19751017838716506  -0.0023878740845248102  0.056506026955321434  0.000975424
-0.17155078500509263  -0.005507985054282472  0.006419487888342701  0.0009753216
-0.17834085822105408  -0.005163015413563699  0.007798678222752642  0.0009752192
-0.18686266988515854  -0.004348702263087034  0.0037059490437968633  0.0009751168
-0.17828080505132676  -0.0033135738456621768  0.010831675780354998  0.0009750144
-0.1423113003373146  -0.005356016638688743  0.006832434690295486  0.000974912
-0.10596815496683121  -0.000896795146400109  0.006125413064728491  0.0009748096
-0.08381708413362503  -0.005401590157998726  0.006497436483914498  0.0009747072
-0.08424004912376404  -0.002775667980313301  0.010481799615081399  0.0009746048000000001
-0.07279381901025772  -0.005970985034946352  0.012194306167657487  0.0009745024000000001
-0.051976637542247774  -0.00471713476581499  0.007009701186325401  0.0009744
-0.054174795746803284  -0.004653256112942472  0.001996765074727591  0.0009742976
-0.03620719164609909  -0.006165712955407798  0.003011315468029352  0.0009741952
-0.008210478723049164  -0.006480638141511008  0.004865940245508682  0.0009740928
0.005271579325199127  -0.011639940371969715  0.00577757341961842  0.0009739904
0.013643597066402436  -0.002597657777369022  0.008498688916733953  0.000973888
0.04660288244485855  -0.006117509864270687  0.008384871057933197  0.0009737856
0.07706357687711715  -0.003182812739396468  0.005293631670065224  0.0009736832
0.05903838723897934  -0.005551610479597002  0.0044849118174170146  0.0009735808000000001
0.03609949499368668  0.0005542591563425959  0.003354200857938849  0.0009734784
0.036768703162670134  -0.002554256218718365  0.01026399340480566  0.0009733760000000001
0.06328343003988265  -0.004896695201750845  0.003283896773791639  0.0009732736
0.08134501278400422  -0.0038939794525504113  0.006396751818829216  0.0009731712000000001
0.11600683480501175  -0.0038507031800691038  0.006648287651478313  0.0009730688
0.14196952432394028  -0.0005827978573506698  0.004023669941307162  0.0009729664
0.1588871330022812  -0.0023328959941864014  0.00656890027312329  0.0009728639999999999
0.1868267387151718  -0.01069897553534247  0.007302488066488877  0.0009727616
0.20773496329784394  -0.005800423683831468  0.0020166602542303737  0.0009726592
0.21475468426942826  -0.009575584850972518  0.008114618659601548  0.0009725568
0.20639385879039765  0.002707583818119019  0.00702093093568692  0.0009724544000000001
0.21627149134874343  -0.0005877249874174595  0.007678945735096932  0.000972352
0.2233720228075981  -0.0034594678349094466  0.004299513909791131  0.0009722496000000001
0.24028754234313965  0.000966974554467015  0.0068526483162713705  0.0009721472
0.27097695469856264  -0.0051768703036941584  0.008654747120453976  0.0009720448000000001
0.29880863428115845  -0.0022168606694322078  0.006328459377982654  0.0009719424
0.33748566955327985  -0.0031382653949549423  0.00454053482535528  0.0009718400000000001
0.3769876450300217  -0.007694133056793362  0.0075588766252622005  0.0009717376
0.4097894161939621  -0.00021309778094291687  0.0043008189153624695  0.0009716352000000001
0.4511686637997627  0.00017210536752827467  0.1961450726725161  0.0009715327999999999
0.4508294716477394  -0.004786684428108856  0.008083109080325812  0.0009714304
0.44083924889564513  0.0007932669192086905  0.006557118936325423  0.000971328
0.43711538761854174  -0.0074965025472920385  0.0031135748417000287  0.0009712256
0.4719105541706085  -0.004603887430857867  0.0031852749780227896  0.0009711232
0.49590204656124115  -0.002434693370014429  0.09449707572348416  0.0009710208
0.49899173229932786  -0.009419085079571232  0.005112729000393302  0.0009709184
0.5017737537622452  -0.00997569119790569  0.00621364143298706  0.000970816
0.4695417329668999  -0.005969905381789431  0.018107324349693955  0.0009707136
0.45220696181058884  -0.0023115884454455228  0.011587674386100843  0.0009706112
0.48920345306396484  -0.006045085476944223  0.009334767644759268  0.0009705088
0.5236458107829094  -0.0024788390554022046  0.0057143877347698435  0.0009704064000000001
0.540774142742157  -0.006407673167996108  0.027092854146030732  0.0009703040000000001
0.5321852415800095  -0.0030492042627884076  0.004722159294760786  0.0009702016000000001
0.5404434978961945  -0.001696609490318224  0.012407949878252111  0.0009700992
0.5821735233068466  -0.004567913609207608  0.006160524771257769  0.0009699968
0.6173509061336517  -0.002646515000378713  0.0029495000402675942  0.0009698944
0.6311648160219192  -0.0030759055924136193  0.044120284484233704  0.000969792
0.629729050397873  -0.003959944529924542  0.0023249004716490163  0.0009696896
0.6556267887353897  -0.0018479277554433794  0.006981737408204935  0.0009695872
0.666302964091301  -0.0027454515075078234  0.003967975985142402  0.0009694848
0.6707623660564422  0.0014111020893324167  0.013953899609623477  0.0009693824
0.6684362828731537  0.014992713794345035  0.01594741284789052  0.0009692800000000001
0.6609135687351226  0.003833728260360658  0.005962588353941101  0.0009691776
0.6489632517099381  -0.0007615433627506718  0.012875934632029384  0.0009690752000000001
0.6558770060539245  -0.006362940144026652  0.010958966246107593  0.0009689728
0.6776759535074234  -0.001286958419950679  0.0057980404366389845  0.0009688704000000001
0.6916962414979935  -0.004910720838233828  0.00461969735333696  0.000968768
0.7187613070011138  -0.00512390976655297  0.004139874842076096  0.0009686656
0.7197185456752777  -0.007047706074081362  0.002597622822941048  0.0009685631999999999
0.7079799205064774  -0.003289406816475093  0.004269860797649017  0.0009684608
0.6995491564273835  -0.001217993997852318  0.023798028682358564  0.0009683583999999999
0.6559607803821563  -0.0046502762415912  0.012533398723462597  0.000968256
0.6578855812549591  -0.005195609747897833  0.001971881650024443  0.0009681536
0.6891522169113159  0.002934982703300193  0.0024250767168268795  0.0009680512
0.7209614902734757  -0.001978292572312057  0.005564465461793589  0.0009679488000000001
0.7714222609996796  -4.4154288480058314e-05  0.004286238114582374  0.0009678464
0.8164413154125214  -0.003103846893645823  0.0020907369892483986  0.0009677440000000001
0.8388196438550949  -0.001613810716662556  0.0017981724718993063  0.0009676416
0.8601464956998826  -0.0051776837673969565  0.005041232250368921  0.0009675392000000001
0.8735816091299057  -0.0017658267985098063  0.008301682469027582  0.0009674368
0.8714641630649567  -0.003500617909594439  0.01393826599814929  0.0009673344000000001
0.8786482959985733  -0.007847633372875862  0.0022139545013487804  0.000967232
0.8815454691648483  -0.0020143091271165757  0.008608697843737901  0.0009671296
0.882252836227417  0.00027957470447290687  0.008929748483933509  0.0009670272
0.8888936072587967  -0.002392430402687751  0.0027254218504822346  0.0009669248
0.8829821974039078  -0.0018368923920206726  0.00754896835424006  0.0009668224
0.8990862905979157  -0.003353396418970078  0.0064442987582879144  0.00096672
0.9294167459011078  -0.002727428631624207  0.0044336015678709375  0.0009666176
0.9413003772497177  -0.002015084170852788  0.004317262434051372  0.0009665152
0.9310299634933472  -0.004655392334097996  0.0016026187451643637  0.0009664128
0.9250164359807969  -0.003853523952420801  0.007773096676100977  0.0009663104
0.9439429372549057  -0.005180280748754739  0.003300939639666467  0.000966208
0.9609257102012634  -0.004040173592511564  0.0036122172998148015  0.0009661056000000001
0.9742839425802231  -0.005707068438641727  0.007004961447091773  0.0009660032
0.9768657743930816  -0.0071648106590146195  0.007982879056362436  0.0009659008000000001
0.9591282039880753  -0.0033679950865916908  0.24887796090915798  0.0009657983999999999
0.9566914767026902  -0.003175153845222667  0.14459583952557295  0.000965696
0.9955515414476395  -0.005575623389449902  0.0067655578066478485  0.0009655936
1.0443857669830323  -0.0006794049171730876  0.009703559651097749  0.0009654912
1.0542931526899337  -0.004762146720895544  0.003572847598843509  0.0009653888
1.0468468070030212  -0.004087466408964247  0.10433644689619541  0.0009652864
1.0803509950637817  -0.0016335983586031944  0.08726817138958723  0.0009651840000000001
1.075770154595375  -0.0016122805856866762  0.018601609533652662  0.0009650816
1.057957148551941  -0.0030333172413520514  0.06488161326851696  0.0009649792000000001
1.0597189843654633  -0.0010768362320959569  0.11789653801824898  0.0009648768
1.064720204472542  -0.0015531100507359952  0.03852004463551566  0.0009647744000000001
1.08002250790596  -0.0033017370966263115  0.012447718071052804  0.000964672
1.102252557873726  -0.0022420172521378846  0.18788318797014653  0.0009645696000000001
1.1070496052503587  -0.006109397858381271  0.004045187585870735  0.0009644672
1.0993020623922347  -0.0009505348163656891  0.014927244305727071  0.0009643648
1.1165742427110672  -0.0031504350510658695  0.006467453634832055  0.0009642623999999999
1.1236146450042725  -0.0037266725732479243  0.005939867603592575  0.00096416
1.1190635055303573  -0.005265483711264096  0.015476578407105989  0.0009640576
1.1338081747293471  -0.0028650137566728516  0.01338896707748063  0.0009639552
1.132761925458908  -0.0016101728251669556  0.0026977943663951008  0.0009638528
1.115056335926056  -0.006844348309095949  0.005850391805870459  0.0009637504
1.0998905688524245  0.00044944180990569293  0.2692202689126134  0.000963648
1.099232167005539  -0.0014498910109978168  0.21010892488993704  0.0009635456
1.1047423601150512  -0.0016183163679670542  0.04989706459455192  0.0009634432
1.097758212685585  -0.004772602434968576  0.024682912454591133  0.0009633408
1.0942865550518035  -0.0036886201123706996  0.1284179347101599  0.0009632384000000001
1.1041689276695252  -0.003788581903791055  0.0015638365088307183  0.000963136
1.1184107393026352  -0.004818091180641204  0.015194242412690073  0.0009630336000000001
1.1172283619642258  -0.0005673031089827418  0.06223110576393083  0.0009629312000000001
1.1145759403705597  -0.007641815434908494  0.006312937826442067  0.0009628288
1.1033342987298966  0.0060688616504194215  0.00863424379567732  0.0009627264
1.1070306301116943  -0.0037094034196343273  0.008977319181576604  0.000962624
1.1269650131464004  -0.004539001459488645  0.006370398693252355  0.0009625216
1.1335633397102356  -0.003069272148422897  0.006177281137206591  0.0009624192
1.1219951778650283  -0.00472317265230231  0.006624830249347724  0.0009623168
1.1257337868213653  -0.003975795151200145  0.015545423509320245  0.0009622144
1.1591773450374603  -0.0032184406765736638  0.005790086909837555  0.000962112
1.1826107949018478  0.00022722394787706436  0.005916103375784587  0.0009620096000000001
1.2049713730812073  -0.004109166847774759  0.006423898311913945  0.0009619072
1.2500930070877074  -0.006359549262560904  0.00830152261769399  0.0009618048000000001
1.279915490746498  -0.0016204243409447372  0.005247363065427635  0.0009617024
1.3015608191490173  -0.00439584773266688  0.0063611147706978954  0.0009616000000000001
1.3288906544446946  2.6023847749456763e-05  0.032109506078995764  0.0009614976
1.3463135212659836  -0.008443399405223317  0.003480901696457295  0.0009613952
1.3654432982206344  -0.0045283347659278664  0.004727082655153936  0.0009612928
1.3823430597782136  -0.004693875444354489  0.010880667006131262  0.0009611904
1.3998028695583344  -0.001552739948965609  0.0195193768653553  0.0009610879999999999
1.430213350057602  -0.004200749454321339  0.007369956022012047  0.0009609856
